scenario_1,scenario_2,spearman_rho,p_value
14,123,0.9300699300699302,1.170222792865967e-05
14,124,0.9720279720279721,1.2868115751495034e-07
14,125,1.0,0.0
14,126,0.9300699300699302,1.170222792865967e-05
14,127,0.8321678321678322,0.0007854416778536138
14,128,0.8531468531468532,0.0004181179404149969
14,129,0.8461538461538463,0.0005211337004810046
14,130,0.8321678321678322,0.0007854416778536138
14,131,0.8531468531468532,0.0004181179404149969
14,132,0.8461538461538463,0.0005211337004810046
14,133,0.9720279720279721,1.2868115751495034e-07
14,134,1.0,0.0
14,135,0.9300699300699302,1.170222792865967e-05
14,136,0.9720279720279721,1.2868115751495034e-07
14,137,1.0,0.0
14,138,0.9300699300699302,1.170222792865967e-05
14,139,0.9720279720279721,1.2868115751495034e-07
14,140,1.0,0.0
14,141,0.9300699300699302,1.170222792865967e-05
14,142,0.9720279720279721,1.2868115751495034e-07
14,143,1.0,0.0
14,144,0.9300699300699302,1.170222792865967e-05
14,145,0.8321678321678322,0.0007854416778536138
14,146,0.8531468531468532,0.0004181179404149969
14,147,0.8461538461538463,0.0005211337004810046
14,148,0.8321678321678322,0.0007854416778536138
14,149,0.8531468531468532,0.0004181179404149969
14,150,0.8461538461538463,0.0005211337004810046
14,151,0.9720279720279721,1.2868115751495034e-07
14,152,1.0,0.0
14,153,0.9300699300699302,1.170222792865967e-05
14,154,0.9720279720279721,1.2868115751495034e-07
14,155,1.0,0.0
14,156,0.9300699300699302,1.170222792865967e-05
14,157,0.9720279720279721,1.2868115751495034e-07
14,158,1.0,0.0
14,159,0.9300699300699302,1.170222792865967e-05
14,160,0.9720279720279721,1.2868115751495034e-07
14,161,1.0,0.0
14,162,0.9300699300699302,1.170222792865967e-05
15,16,0.8391608391608393,0.0006428259886278202
15,17,0.9300699300699302,1.170222792865967e-05
15,18,1.0,0.0
15,19,0.6923076923076924,0.0125930304960941
15,20,0.7692307692307694,0.0034464502618274493
15,21,0.8741258741258742,0.0002007130733242317
15,22,0.6923076923076924,0.0125930304960941
15,23,0.7692307692307694,0.0034464502618274493
15,24,0.8741258741258742,0.0002007130733242317
15,25,0.8391608391608393,0.0006428259886278202
15,26,0.9300699300699302,1.170222792865967e-05
15,27,1.0,0.0
15,28,0.8391608391608393,0.0006428259886278202
15,29,0.9300699300699302,1.170222792865967e-05
15,30,1.0,0.0
15,31,0.8391608391608393,0.0006428259886278202
15,32,0.9300699300699302,1.170222792865967e-05
15,33,1.0,0.0
15,34,0.8391608391608393,0.0006428259886278202
15,35,0.9300699300699302,1.170222792865967e-05
15,36,1.0,0.0
15,37,0.6923076923076924,0.0125930304960941
15,38,0.7692307692307694,0.0034464502618274493
15,39,0.8741258741258742,0.0002007130733242317
15,40,0.6923076923076924,0.0125930304960941
15,41,0.7692307692307694,0.0034464502618274493
15,42,0.8741258741258742,0.0002007130733242317
15,43,0.8391608391608393,0.0006428259886278202
15,44,0.9300699300699302,1.170222792865967e-05
15,45,1.0,0.0
15,46,0.8391608391608393,0.0006428259886278202
15,47,0.9300699300699302,1.170222792865967e-05
15,48,1.0,0.0
15,49,0.8391608391608393,0.0006428259886278202
15,50,0.9300699300699302,1.170222792865967e-05
15,51,1.0,0.0
15,52,0.8391608391608393,0.0006428259886278202
15,53,0.9300699300699302,1.170222792865967e-05
15,54,1.0,0.0
15,55,0.6923076923076924,0.0125930304960941
15,56,0.7692307692307694,0.0034464502618274493
15,57,0.8741258741258742,0.0002007130733242317
15,58,0.6923076923076924,0.0125930304960941
15,59,0.7692307692307694,0.0034464502618274493
15,60,0.8741258741258742,0.0002007130733242317
15,61,0.8391608391608393,0.0006428259886278202
15,62,0.9300699300699302,1.170222792865967e-05
15,63,1.0,0.0
15,64,0.8391608391608393,0.0006428259886278202
15,65,0.9300699300699302,1.170222792865967e-05
15,66,1.0,0.0
15,67,0.8391608391608393,0.0006428259886278202
15,68,0.9300699300699302,1.170222792865967e-05
15,69,1.0,0.0
15,70,0.8391608391608393,0.0006428259886278202
15,71,0.9300699300699302,1.170222792865967e-05
15,72,1.0,0.0
15,73,0.6923076923076924,0.0125930304960941
15,74,0.7692307692307694,0.0034464502618274493
15,75,0.8741258741258742,0.0002007130733242317
15,76,0.6923076923076924,0.0125930304960941
15,77,0.7692307692307694,0.0034464502618274493
15,78,0.8741258741258742,0.0002007130733242317
15,79,0.8391608391608393,0.0006428259886278202
15,80,0.9300699300699302,1.170222792865967e-05
15,81,1.0,0.0
15,82,0.8391608391608393,0.0006428259886278202
15,83,0.9300699300699302,1.170222792865967e-05
15,84,1.0,0.0
15,85,0.8391608391608393,0.0006428259886278202
15,86,0.9300699300699302,1.170222792865967e-05
15,87,1.0,0.0
15,88,0.8391608391608393,0.0006428259886278202
15,89,0.9300699300699302,1.170222792865967e-05
15,90,1.0,0.0
15,91,0.6923076923076924,0.0125930304960941
15,92,0.7692307692307694,0.0034464502618274493
15,93,0.8741258741258742,0.0002007130733242317
15,94,0.6923076923076924,0.0125930304960941
15,95,0.7692307692307694,0.0034464502618274493
15,96,0.8741258741258742,0.0002007130733242317
15,97,0.8391608391608393,0.0006428259886278202
15,98,0.9300699300699302,1.170222792865967e-05
15,99,1.0,0.0
15,100,0.8391608391608393,0.0006428259886278202
15,101,0.9300699300699302,1.170222792865967e-05
15,102,1.0,0.0
15,103,0.8391608391608393,0.0006428259886278202
15,104,0.9300699300699302,1.170222792865967e-05
15,105,1.0,0.0
15,106,0.8391608391608393,0.0006428259886278202
15,107,0.9300699300699302,1.170222792865967e-05
15,108,1.0,0.0
15,109,0.6923076923076924,0.0125930304960941
15,110,0.7692307692307694,0.0034464502618274493
15,111,0.8741258741258742,0.0002007130733242317
15,112,0.6923076923076924,0.0125930304960941
15,113,0.7692307692307694,0.0034464502618274493
15,114,0.8741258741258742,0.0002007130733242317
15,115,0.8391608391608393,0.0006428259886278202
15,116,0.9300699300699302,1.170222792865967e-05
15,117,1.0,0.0
15,118,0.8391608391608393,0.0006428259886278202
15,119,0.9300699300699302,1.170222792865967e-05
15,120,1.0,0.0
15,121,0.8391608391608393,0.0006428259886278202
15,122,0.9300699300699302,1.170222792865967e-05
15,123,1.0,0.0
15,124,0.8391608391608393,0.0006428259886278202
15,125,0.9300699300699302,1.170222792865967e-05
15,126,1.0,0.0
15,127,0.6923076923076924,0.0125930304960941
15,128,0.7692307692307694,0.0034464502618274493
15,129,0.8741258741258742,0.0002007130733242317
15,130,0.6923076923076924,0.0125930304960941
15,131,0.7692307692307694,0.0034464502618274493
15,132,0.8741258741258742,0.0002007130733242317
15,133,0.8391608391608393,0.0006428259886278202
15,134,0.9300699300699302,1.170222792865967e-05
15,135,1.0,0.0
15,136,0.8391608391608393,0.0006428259886278202
15,137,0.9300699300699302,1.170222792865967e-05
15,138,1.0,0.0
15,139,0.8391608391608393,0.0006428259886278202
15,140,0.9300699300699302,1.170222792865967e-05
15,141,1.0,0.0
15,142,0.8391608391608393,0.0006428259886278202
15,143,0.9300699300699302,1.170222792865967e-05
15,144,1.0,0.0
15,145,0.6923076923076924,0.0125930304960941
15,146,0.7692307692307694,0.0034464502618274493
15,147,0.8741258741258742,0.0002007130733242317
15,148,0.6923076923076924,0.0125930304960941
15,149,0.7692307692307694,0.0034464502618274493
15,150,0.8741258741258742,0.0002007130733242317
15,151,0.8391608391608393,0.0006428259886278202
15,152,0.9300699300699302,1.170222792865967e-05
15,153,1.0,0.0
15,154,0.8391608391608393,0.0006428259886278202
15,155,0.9300699300699302,1.170222792865967e-05
15,156,1.0,0.0
15,157,0.8391608391608393,0.0006428259886278202
15,158,0.9300699300699302,1.170222792865967e-05
15,159,1.0,0.0
15,160,0.8391608391608393,0.0006428259886278202
15,161,0.9300699300699302,1.170222792865967e-05
15,162,1.0,0.0
16,17,0.9720279720279721,1.2868115751495034e-07
16,18,0.8391608391608393,0.0006428259886278202
16,19,0.8951048951048951,8.36658642909172e-05
16,20,0.8741258741258742,0.0002007130733242317
16,21,0.8041958041958043,0.0016147689860699299
16,22,0.8951048951048951,8.36658642909172e-05
16,23,0.8741258741258742,0.0002007130733242317
16,24,0.8041958041958043,0.0016147689860699299
16,25,1.0,0.0
16,26,0.9720279720279721,1.2868115751495034e-07
16,27,0.8391608391608393,0.0006428259886278202
16,28,1.0,0.0
16,29,0.9720279720279721,1.2868115751495034e-07
16,30,0.8391608391608393,0.0006428259886278202
16,31,1.0,0.0
16,32,0.9720279720279721,1.2868115751495034e-07
16,33,0.8391608391608393,0.0006428259886278202
16,34,1.0,0.0
16,35,0.9720279720279721,1.2868115751495034e-07
16,36,0.8391608391608393,0.0006428259886278202
16,37,0.8951048951048951,8.36658642909172e-05
16,38,0.8741258741258742,0.0002007130733242317
16,39,0.8041958041958043,0.0016147689860699299
16,40,0.8951048951048951,8.36658642909172e-05
16,41,0.8741258741258742,0.0002007130733242317
16,42,0.8041958041958043,0.0016147689860699299
16,43,1.0,0.0
16,44,0.9720279720279721,1.2868115751495034e-07
16,45,0.8391608391608393,0.0006428259886278202
16,46,1.0,0.0
16,47,0.9720279720279721,1.2868115751495034e-07
16,48,0.8391608391608393,0.0006428259886278202
16,49,1.0,0.0
16,50,0.9720279720279721,1.2868115751495034e-07
16,51,0.8391608391608393,0.0006428259886278202
16,52,1.0,0.0
16,53,0.9720279720279721,1.2868115751495034e-07
16,54,0.8391608391608393,0.0006428259886278202
16,55,0.8951048951048951,8.36658642909172e-05
16,56,0.8741258741258742,0.0002007130733242317
16,57,0.8041958041958043,0.0016147689860699299
16,58,0.8951048951048951,8.36658642909172e-05
16,59,0.8741258741258742,0.0002007130733242317
16,60,0.8041958041958043,0.0016147689860699299
16,61,1.0,0.0
16,62,0.9720279720279721,1.2868115751495034e-07
16,63,0.8391608391608393,0.0006428259886278202
16,64,1.0,0.0
16,65,0.9720279720279721,1.2868115751495034e-07
16,66,0.8391608391608393,0.0006428259886278202
16,67,1.0,0.0
16,68,0.9720279720279721,1.2868115751495034e-07
16,69,0.8391608391608393,0.0006428259886278202
16,70,1.0,0.0
16,71,0.9720279720279721,1.2868115751495034e-07
16,72,0.8391608391608393,0.0006428259886278202
16,73,0.8951048951048951,8.36658642909172e-05
16,74,0.8741258741258742,0.0002007130733242317
16,75,0.8041958041958043,0.0016147689860699299
16,76,0.8951048951048951,8.36658642909172e-05
16,77,0.8741258741258742,0.0002007130733242317
16,78,0.8041958041958043,0.0016147689860699299
16,79,1.0,0.0
16,80,0.9720279720279721,1.2868115751495034e-07
16,81,0.8391608391608393,0.0006428259886278202
16,82,1.0,0.0
16,83,0.9720279720279721,1.2868115751495034e-07
16,84,0.8391608391608393,0.0006428259886278202
16,85,1.0,0.0
16,86,0.9720279720279721,1.2868115751495034e-07
16,87,0.8391608391608393,0.0006428259886278202
16,88,1.0,0.0
16,89,0.9720279720279721,1.2868115751495034e-07
16,90,0.8391608391608393,0.0006428259886278202
16,91,0.8951048951048951,8.36658642909172e-05
16,92,0.8741258741258742,0.0002007130733242317
16,93,0.8041958041958043,0.0016147689860699299
16,94,0.8951048951048951,8.36658642909172e-05
16,95,0.8741258741258742,0.0002007130733242317
16,96,0.8041958041958043,0.0016147689860699299
16,97,1.0,0.0
16,98,0.9720279720279721,1.2868115751495034e-07
16,99,0.8391608391608393,0.0006428259886278202
16,100,1.0,0.0
16,101,0.9720279720279721,1.2868115751495034e-07
16,102,0.8391608391608393,0.0006428259886278202
16,103,1.0,0.0
16,104,0.9720279720279721,1.2868115751495034e-07
16,105,0.8391608391608393,0.0006428259886278202
16,106,1.0,0.0
16,107,0.9720279720279721,1.2868115751495034e-07
16,108,0.8391608391608393,0.0006428259886278202
16,109,0.8951048951048951,8.36658642909172e-05
16,110,0.8741258741258742,0.0002007130733242317
16,111,0.8041958041958043,0.0016147689860699299
16,112,0.8951048951048951,8.36658642909172e-05
16,113,0.8741258741258742,0.0002007130733242317
16,114,0.8041958041958043,0.0016147689860699299
16,115,1.0,0.0
16,116,0.9720279720279721,1.2868115751495034e-07
16,117,0.8391608391608393,0.0006428259886278202
16,118,1.0,0.0
16,119,0.9720279720279721,1.2868115751495034e-07
16,120,0.8391608391608393,0.0006428259886278202
16,121,1.0,0.0
16,122,0.9720279720279721,1.2868115751495034e-07
16,123,0.8391608391608393,0.0006428259886278202
16,124,1.0,0.0
16,125,0.9720279720279721,1.2868115751495034e-07
16,126,0.8391608391608393,0.0006428259886278202
16,127,0.8951048951048951,8.36658642909172e-05
16,128,0.8741258741258742,0.0002007130733242317
16,129,0.8041958041958043,0.0016147689860699299
16,130,0.8951048951048951,8.36658642909172e-05
16,131,0.8741258741258742,0.0002007130733242317
16,132,0.8041958041958043,0.0016147689860699299
16,133,1.0,0.0
16,134,0.9720279720279721,1.2868115751495034e-07
16,135,0.8391608391608393,0.0006428259886278202
16,136,1.0,0.0
16,137,0.9720279720279721,1.2868115751495034e-07
16,138,0.8391608391608393,0.0006428259886278202
16,139,1.0,0.0
16,140,0.9720279720279721,1.2868115751495034e-07
16,141,0.8391608391608393,0.0006428259886278202
16,142,1.0,0.0
16,143,0.9720279720279721,1.2868115751495034e-07
16,144,0.8391608391608393,0.0006428259886278202
16,145,0.8951048951048951,8.36658642909172e-05
16,146,0.8741258741258742,0.0002007130733242317
16,147,0.8041958041958043,0.0016147689860699299
16,148,0.8951048951048951,8.36658642909172e-05
16,149,0.8741258741258742,0.0002007130733242317
16,150,0.8041958041958043,0.0016147689860699299
16,151,1.0,0.0
16,152,0.9720279720279721,1.2868115751495034e-07
16,153,0.8391608391608393,0.0006428259886278202
16,154,1.0,0.0
16,155,0.9720279720279721,1.2868115751495034e-07
16,156,0.8391608391608393,0.0006428259886278202
16,157,1.0,0.0
16,158,0.9720279720279721,1.2868115751495034e-07
16,159,0.8391608391608393,0.0006428259886278202
16,160,1.0,0.0
16,161,0.9720279720279721,1.2868115751495034e-07
16,162,0.8391608391608393,0.0006428259886278202
17,18,0.9300699300699302,1.170222792865967e-05
17,19,0.8321678321678322,0.0007854416778536138
17,20,0.8531468531468532,0.0004181179404149969
17,21,0.8461538461538463,0.0005211337004810046
17,22,0.8321678321678322,0.0007854416778536138
17,23,0.8531468531468532,0.0004181179404149969
17,24,0.8461538461538463,0.0005211337004810046
17,25,0.9720279720279721,1.2868115751495034e-07
17,26,1.0,0.0
17,27,0.9300699300699302,1.170222792865967e-05
17,28,0.9720279720279721,1.2868115751495034e-07
17,29,1.0,0.0
17,30,0.9300699300699302,1.170222792865967e-05
17,31,0.9720279720279721,1.2868115751495034e-07
17,32,1.0,0.0
17,33,0.9300699300699302,1.170222792865967e-05
17,34,0.9720279720279721,1.2868115751495034e-07
17,35,1.0,0.0
17,36,0.9300699300699302,1.170222792865967e-05
17,37,0.8321678321678322,0.0007854416778536138
17,38,0.8531468531468532,0.0004181179404149969
17,39,0.8461538461538463,0.0005211337004810046
17,40,0.8321678321678322,0.0007854416778536138
17,41,0.8531468531468532,0.0004181179404149969
17,42,0.8461538461538463,0.0005211337004810046
17,43,0.9720279720279721,1.2868115751495034e-07
17,44,1.0,0.0
17,45,0.9300699300699302,1.170222792865967e-05
17,46,0.9720279720279721,1.2868115751495034e-07
17,47,1.0,0.0
17,48,0.9300699300699302,1.170222792865967e-05
17,49,0.9720279720279721,1.2868115751495034e-07
17,50,1.0,0.0
17,51,0.9300699300699302,1.170222792865967e-05
17,52,0.9720279720279721,1.2868115751495034e-07
17,53,1.0,0.0
17,54,0.9300699300699302,1.170222792865967e-05
17,55,0.8321678321678322,0.0007854416778536138
17,56,0.8531468531468532,0.0004181179404149969
17,57,0.8461538461538463,0.0005211337004810046
17,58,0.8321678321678322,0.0007854416778536138
17,59,0.8531468531468532,0.0004181179404149969
17,60,0.8461538461538463,0.0005211337004810046
17,61,0.9720279720279721,1.2868115751495034e-07
17,62,1.0,0.0
17,63,0.9300699300699302,1.170222792865967e-05
17,64,0.9720279720279721,1.2868115751495034e-07
17,65,1.0,0.0
17,66,0.9300699300699302,1.170222792865967e-05
17,67,0.9720279720279721,1.2868115751495034e-07
17,68,1.0,0.0
17,69,0.9300699300699302,1.170222792865967e-05
17,70,0.9720279720279721,1.2868115751495034e-07
17,71,1.0,0.0
17,72,0.9300699300699302,1.170222792865967e-05
17,73,0.8321678321678322,0.0007854416778536138
17,74,0.8531468531468532,0.0004181179404149969
17,75,0.8461538461538463,0.0005211337004810046
17,76,0.8321678321678322,0.0007854416778536138
17,77,0.8531468531468532,0.0004181179404149969
17,78,0.8461538461538463,0.0005211337004810046
17,79,0.9720279720279721,1.2868115751495034e-07
17,80,1.0,0.0
17,81,0.9300699300699302,1.170222792865967e-05
17,82,0.9720279720279721,1.2868115751495034e-07
17,83,1.0,0.0
17,84,0.9300699300699302,1.170222792865967e-05
17,85,0.9720279720279721,1.2868115751495034e-07
17,86,1.0,0.0
17,87,0.9300699300699302,1.170222792865967e-05
17,88,0.9720279720279721,1.2868115751495034e-07
17,89,1.0,0.0
17,90,0.9300699300699302,1.170222792865967e-05
17,91,0.8321678321678322,0.0007854416778536138
17,92,0.8531468531468532,0.0004181179404149969
17,93,0.8461538461538463,0.0005211337004810046
17,94,0.8321678321678322,0.0007854416778536138
17,95,0.8531468531468532,0.0004181179404149969
17,96,0.8461538461538463,0.0005211337004810046
17,97,0.9720279720279721,1.2868115751495034e-07
17,98,1.0,0.0
17,99,0.9300699300699302,1.170222792865967e-05
17,100,0.9720279720279721,1.2868115751495034e-07
17,101,1.0,0.0
17,102,0.9300699300699302,1.170222792865967e-05
17,103,0.9720279720279721,1.2868115751495034e-07
17,104,1.0,0.0
17,105,0.9300699300699302,1.170222792865967e-05
17,106,0.9720279720279721,1.2868115751495034e-07
17,107,1.0,0.0
17,108,0.9300699300699302,1.170222792865967e-05
17,109,0.8321678321678322,0.0007854416778536138
17,110,0.8531468531468532,0.0004181179404149969
17,111,0.8461538461538463,0.0005211337004810046
17,112,0.8321678321678322,0.0007854416778536138
17,113,0.8531468531468532,0.0004181179404149969
17,114,0.8461538461538463,0.0005211337004810046
17,115,0.9720279720279721,1.2868115751495034e-07
17,116,1.0,0.0
17,117,0.9300699300699302,1.170222792865967e-05
17,118,0.9720279720279721,1.2868115751495034e-07
17,119,1.0,0.0
17,120,0.9300699300699302,1.170222792865967e-05
17,121,0.9720279720279721,1.2868115751495034e-07
17,122,1.0,0.0
17,123,0.9300699300699302,1.170222792865967e-05
17,124,0.9720279720279721,1.2868115751495034e-07
17,125,1.0,0.0
17,126,0.9300699300699302,1.170222792865967e-05
17,127,0.8321678321678322,0.0007854416778536138
17,128,0.8531468531468532,0.0004181179404149969
17,129,0.8461538461538463,0.0005211337004810046
17,130,0.8321678321678322,0.0007854416778536138
17,131,0.8531468531468532,0.0004181179404149969
17,132,0.8461538461538463,0.0005211337004810046
17,133,0.9720279720279721,1.2868115751495034e-07
17,134,1.0,0.0
17,135,0.9300699300699302,1.170222792865967e-05
17,136,0.9720279720279721,1.2868115751495034e-07
17,137,1.0,0.0
17,138,0.9300699300699302,1.170222792865967e-05
17,139,0.9720279720279721,1.2868115751495034e-07
17,140,1.0,0.0
17,141,0.9300699300699302,1.170222792865967e-05
17,142,0.9720279720279721,1.2868115751495034e-07
17,143,1.0,0.0
17,144,0.9300699300699302,1.170222792865967e-05
17,145,0.8321678321678322,0.0007854416778536138
17,146,0.8531468531468532,0.0004181179404149969
17,147,0.8461538461538463,0.0005211337004810046
17,148,0.8321678321678322,0.0007854416778536138
17,149,0.8531468531468532,0.0004181179404149969
17,150,0.8461538461538463,0.0005211337004810046
17,151,0.9720279720279721,1.2868115751495034e-07
17,152,1.0,0.0
17,153,0.9300699300699302,1.170222792865967e-05
17,154,0.9720279720279721,1.2868115751495034e-07
17,155,1.0,0.0
17,156,0.9300699300699302,1.170222792865967e-05
17,157,0.9720279720279721,1.2868115751495034e-07
17,158,1.0,0.0
17,159,0.9300699300699302,1.170222792865967e-05
17,160,0.9720279720279721,1.2868115751495034e-07
17,161,1.0,0.0
17,162,0.9300699300699302,1.170222792865967e-05
18,19,0.6923076923076924,0.0125930304960941
18,20,0.7692307692307694,0.0034464502618274493
18,21,0.8741258741258742,0.0002007130733242317
18,22,0.6923076923076924,0.0125930304960941
18,23,0.7692307692307694,0.0034464502618274493
18,24,0.8741258741258742,0.0002007130733242317
18,25,0.8391608391608393,0.0006428259886278202
18,26,0.9300699300699302,1.170222792865967e-05
18,27,1.0,0.0
18,28,0.8391608391608393,0.0006428259886278202
18,29,0.9300699300699302,1.170222792865967e-05
18,30,1.0,0.0
18,31,0.8391608391608393,0.0006428259886278202
18,32,0.9300699300699302,1.170222792865967e-05
18,33,1.0,0.0
18,34,0.8391608391608393,0.0006428259886278202
18,35,0.9300699300699302,1.170222792865967e-05
18,36,1.0,0.0
18,37,0.6923076923076924,0.0125930304960941
18,38,0.7692307692307694,0.0034464502618274493
18,39,0.8741258741258742,0.0002007130733242317
18,40,0.6923076923076924,0.0125930304960941
18,41,0.7692307692307694,0.0034464502618274493
18,42,0.8741258741258742,0.0002007130733242317
18,43,0.8391608391608393,0.0006428259886278202
18,44,0.9300699300699302,1.170222792865967e-05
18,45,1.0,0.0
18,46,0.8391608391608393,0.0006428259886278202
18,47,0.9300699300699302,1.170222792865967e-05
18,48,1.0,0.0
18,49,0.8391608391608393,0.0006428259886278202
18,50,0.9300699300699302,1.170222792865967e-05
18,51,1.0,0.0
18,52,0.8391608391608393,0.0006428259886278202
18,53,0.9300699300699302,1.170222792865967e-05
18,54,1.0,0.0
18,55,0.6923076923076924,0.0125930304960941
18,56,0.7692307692307694,0.0034464502618274493
18,57,0.8741258741258742,0.0002007130733242317
18,58,0.6923076923076924,0.0125930304960941
18,59,0.7692307692307694,0.0034464502618274493
18,60,0.8741258741258742,0.0002007130733242317
18,61,0.8391608391608393,0.0006428259886278202
18,62,0.9300699300699302,1.170222792865967e-05
18,63,1.0,0.0
18,64,0.8391608391608393,0.0006428259886278202
18,65,0.9300699300699302,1.170222792865967e-05
18,66,1.0,0.0
18,67,0.8391608391608393,0.0006428259886278202
18,68,0.9300699300699302,1.170222792865967e-05
18,69,1.0,0.0
18,70,0.8391608391608393,0.0006428259886278202
18,71,0.9300699300699302,1.170222792865967e-05
18,72,1.0,0.0
18,73,0.6923076923076924,0.0125930304960941
18,74,0.7692307692307694,0.0034464502618274493
18,75,0.8741258741258742,0.0002007130733242317
18,76,0.6923076923076924,0.0125930304960941
18,77,0.7692307692307694,0.0034464502618274493
18,78,0.8741258741258742,0.0002007130733242317
18,79,0.8391608391608393,0.0006428259886278202
18,80,0.9300699300699302,1.170222792865967e-05
18,81,1.0,0.0
18,82,0.8391608391608393,0.0006428259886278202
18,83,0.9300699300699302,1.170222792865967e-05
18,84,1.0,0.0
18,85,0.8391608391608393,0.0006428259886278202
18,86,0.9300699300699302,1.170222792865967e-05
18,87,1.0,0.0
18,88,0.8391608391608393,0.0006428259886278202
18,89,0.9300699300699302,1.170222792865967e-05
18,90,1.0,0.0
18,91,0.6923076923076924,0.0125930304960941
18,92,0.7692307692307694,0.0034464502618274493
18,93,0.8741258741258742,0.0002007130733242317
18,94,0.6923076923076924,0.0125930304960941
18,95,0.7692307692307694,0.0034464502618274493
18,96,0.8741258741258742,0.0002007130733242317
18,97,0.8391608391608393,0.0006428259886278202
18,98,0.9300699300699302,1.170222792865967e-05
18,99,1.0,0.0
18,100,0.8391608391608393,0.0006428259886278202
18,101,0.9300699300699302,1.170222792865967e-05
18,102,1.0,0.0
18,103,0.8391608391608393,0.0006428259886278202
18,104,0.9300699300699302,1.170222792865967e-05
18,105,1.0,0.0
18,106,0.8391608391608393,0.0006428259886278202
18,107,0.9300699300699302,1.170222792865967e-05
18,108,1.0,0.0
18,109,0.6923076923076924,0.0125930304960941
18,110,0.7692307692307694,0.0034464502618274493
18,111,0.8741258741258742,0.0002007130733242317
18,112,0.6923076923076924,0.0125930304960941
18,113,0.7692307692307694,0.0034464502618274493
18,114,0.8741258741258742,0.0002007130733242317
18,115,0.8391608391608393,0.0006428259886278202
18,116,0.9300699300699302,1.170222792865967e-05
18,117,1.0,0.0
18,118,0.8391608391608393,0.0006428259886278202
18,119,0.9300699300699302,1.170222792865967e-05
18,120,1.0,0.0
18,121,0.8391608391608393,0.0006428259886278202
18,122,0.9300699300699302,1.170222792865967e-05
18,123,1.0,0.0
18,124,0.8391608391608393,0.0006428259886278202
18,125,0.9300699300699302,1.170222792865967e-05
18,126,1.0,0.0
18,127,0.6923076923076924,0.0125930304960941
18,128,0.7692307692307694,0.0034464502618274493
18,129,0.8741258741258742,0.0002007130733242317
18,130,0.6923076923076924,0.0125930304960941
18,131,0.7692307692307694,0.0034464502618274493
18,132,0.8741258741258742,0.0002007130733242317
18,133,0.8391608391608393,0.0006428259886278202
18,134,0.9300699300699302,1.170222792865967e-05
18,135,1.0,0.0
18,136,0.8391608391608393,0.0006428259886278202
18,137,0.9300699300699302,1.170222792865967e-05
18,138,1.0,0.0
18,139,0.8391608391608393,0.0006428259886278202
18,140,0.9300699300699302,1.170222792865967e-05
18,141,1.0,0.0
18,142,0.8391608391608393,0.0006428259886278202
18,143,0.9300699300699302,1.170222792865967e-05
18,144,1.0,0.0
18,145,0.6923076923076924,0.0125930304960941
18,146,0.7692307692307694,0.0034464502618274493
18,147,0.8741258741258742,0.0002007130733242317
18,148,0.6923076923076924,0.0125930304960941
18,149,0.7692307692307694,0.0034464502618274493
18,150,0.8741258741258742,0.0002007130733242317
18,151,0.8391608391608393,0.0006428259886278202
18,152,0.9300699300699302,1.170222792865967e-05
18,153,1.0,0.0
18,154,0.8391608391608393,0.0006428259886278202
18,155,0.9300699300699302,1.170222792865967e-05
18,156,1.0,0.0
18,157,0.8391608391608393,0.0006428259886278202
18,158,0.9300699300699302,1.170222792865967e-05
18,159,1.0,0.0
18,160,0.8391608391608393,0.0006428259886278202
18,161,0.9300699300699302,1.170222792865967e-05
18,162,1.0,0.0
19,20,0.9790209790209792,3.0898013985487064e-08
19,21,0.8741258741258742,0.0002007130733242317
19,22,1.0,0.0
19,23,0.9790209790209792,3.0898013985487064e-08
19,24,0.8741258741258742,0.0002007130733242317
19,25,0.8951048951048951,8.36658642909172e-05
19,26,0.8321678321678322,0.0007854416778536138
19,27,0.6923076923076924,0.0125930304960941
19,28,0.8951048951048951,8.36658642909172e-05
19,29,0.8321678321678322,0.0007854416778536138
19,30,0.6923076923076924,0.0125930304960941
19,31,0.8951048951048951,8.36658642909172e-05
19,32,0.8321678321678322,0.0007854416778536138
19,33,0.6923076923076924,0.0125930304960941
19,34,0.8951048951048951,8.36658642909172e-05
19,35,0.8321678321678322,0.0007854416778536138
19,36,0.6923076923076924,0.0125930304960941
19,37,1.0,0.0
19,38,0.9790209790209792,3.0898013985487064e-08
19,39,0.8741258741258742,0.0002007130733242317
19,40,1.0,0.0
19,41,0.9790209790209792,3.0898013985487064e-08
19,42,0.8741258741258742,0.0002007130733242317
19,43,0.8951048951048951,8.36658642909172e-05
19,44,0.8321678321678322,0.0007854416778536138
19,45,0.6923076923076924,0.0125930304960941
19,46,0.8951048951048951,8.36658642909172e-05
19,47,0.8321678321678322,0.0007854416778536138
19,48,0.6923076923076924,0.0125930304960941
19,49,0.8951048951048951,8.36658642909172e-05
19,50,0.8321678321678322,0.0007854416778536138
19,51,0.6923076923076924,0.0125930304960941
19,52,0.8951048951048951,8.36658642909172e-05
19,53,0.8321678321678322,0.0007854416778536138
19,54,0.6923076923076924,0.0125930304960941
19,55,1.0,0.0
19,56,0.9790209790209792,3.0898013985487064e-08
19,57,0.8741258741258742,0.0002007130733242317
19,58,1.0,0.0
19,59,0.9790209790209792,3.0898013985487064e-08
19,60,0.8741258741258742,0.0002007130733242317
19,61,0.8951048951048951,8.36658642909172e-05
19,62,0.8321678321678322,0.0007854416778536138
